NH3-N,TN,TKN,TP,Orthophosphate,SST,WATER TEMP.,CONDUCTIVITY,pH,OD mg/L
0.158251,3.342415,3.262626,0.116644,0.049053,40,32.9,37300,7.8,3.03
0.17047,2.759591,2.747247,0.193377,0.007416,44,29,43800,8,3.6
0.079608,2.192178,2.183178,0.212174,0.018309,85,27.5,63000,8.4,4.2
0.104044,3.208441,3.205603,0.137047,0.01944,55,31.5,69000,7.7,5.9
0.066179,1.144107,1.131108,0.121769,0.121769,73,33.3,76400,7.9,6.4
0.15699,4.75635,4.74688,0.1693,0.0187,62,27.7,64000,8.7,11.9
0.1647,3.00703,2.99122,0.1028,0.0266,10,30.9,74700,8.4,
0.17298,4.416,4.39181,0.1199,0.0171,38.5,31.4,90700,8,5.1
0.328146,3.737546,3.712178,0.1166,0.0198,36,30.6,93100,7.6,1.1
0.025092,4.097312,4.008012,0.1398,0.0381,46.1538,24.8,54400,8.4,
0.199639,3.244426,3.196529,0.1202,0.0306,46.5,28.2,68300,8.1,
0.041911,2.73788,2.714171,0.0897,0.0575,45.5,27.5,73200,8.2,7.6
0.092804,3.514192,3.494004,0.095,0.0304,24.5,31.9,64000,8.4,10.3
0.168,5.256773,5.23059,0.1447,0.011,39.5,30.1,85300,8.3,4.6
0.119091,3.126191,3.101711,0.0794,0.0032,28.1333,32.4,54300,7.7,
0.176,1.1494,1.0569,0.1127,0.0289,76,29.67,41933.3333,8.44,8.38
0.0717,0.1067,0.0892,0.204,0.0255,20,32.9,101700,8.38,7.82
0.1643,,,0.1026,0.0151,10.5,30.7,71850,7.04,3.68
0.0945,1.9368,1.8905,0.09772,0.0162,90,31.9,21170,7.73,6.55
0.23,0.26,0.23,0.08,0.001,40,26.8,36320,7.99,6.09
0.213,2.265,2.243,0.08,0.017,23.5,28.8,66030,7.38,1.66
0.116,1.843,1.804,0.111,0.03,21,,91623.3,7.7,1.1
0.129,2.462,2.445,0.089,0.017,22,32.7,47100,7.9,2.6
0.057273,2.647154,2.616054,0.110569,0.0271,26,28.9,74300,8.2,6.54
0.146541,1.636367,1.597181,0.104278,0.020343,18,28,79700,7.9,2.83
0.16855,0.436245,0.344356,0.114899,0.102824,80.91,33.4,92700,9.1,3.69
0.117652,2.940137,2.921764,0.15718,0.034932,110,32.1,35100,8,2.55
0.134692,3.236211,3.2225,0.191088,0.007476,20,27.2,44350,8.2,3
0.066531,3.270119,3.261119,0.198794,0.019717,137.14,27.9,67100,8.4,4.7
0.083947,3.435919,3.431947,0.150498,0.023226,91.25,30.9,72300,7.6,3.8
0.102587,4.171121,4.14892,0.123489,0.123489,62,32.9,80000,8,3.6
0.11412,4.70963,4.69459,0.1477,0.0241,43,25.6,64200,8.6,5.1
0.21144,3.28223,3.2621,0.0953,0.0316,39.3333,30.4,74900,8.3,6.8
0.1293,4.96465,4.93987,0.1129,0.0205,29.5,31.2,95400,8.2,5.7
0.452385,4.19623,4.184464,0.114,0.017,33,30.7,94900,7.7,1
0.291438,4.756578,4.646488,0.2476,0.1635,111.4286,22.2,56600,8.6,6.8
0.217904,4.005274,3.965034,0.1483,0.1267,77.037,24.3,69500,8.1,4.5
0.229922,3.271889,3.230632,0.1142,0.0895,97.5,26.2,87400,8.2,1.7
0.289239,4.081156,4.069509,0.1477,0.018,37.5,32.6,65300,8.5,7.2
0.329,7.563657,7.53301,0.1273,0.0109,40,30.5,96100,8.1,
0.445054,3.136891,3.092826,,0.0042,26.5333,31,56500,7.6,
0.1604,1.563,1.4397,0.1439,0.001,34.1667,27.92,40913.3333,7.6533,2.56
0.085,0.139,0.112,0.1411,0.0145,102,28.04,67060,7.32,3.6
0.0687,0.0949,0.0818,0.0724,0.014,14,32.2,70787,7.6,5.27
0.2538,0.2896,0.2717,0.1079,0.0162,30.63,31.6,64140,7.25,2.48
0.0603,1.8944,1.7072,0.25793,0.0256,17,31.3,25750,7.16,2.13
0.2,0.24,0.2,0.08,0.001,25.7,24.6,36220,7.6,1.88
0.314,1.773,1.755,0.068,0.015,26.9,30.8,58783,7.18,3.81
0.044,1.665,1.637,0.107,0.024,20,34.9,78543,7.8,2.2
0.156,2.149,2.093,0.078,0.02,16.3,,59500,7.5,2.3
0.105552,2.274626,2.251126,0.080785,0.005817,15,27.3,65200,8.1,7.72
0.132294,1.731728,1.70487,0.110369,0.013121,82,29.8,75900,8.1,6.56
0.050159,1.567894,1.476494,0.12397,0.0269,22,32.2,92300,9.6,3.84
0.033576,2.161623,2.150323,0.11287,0.001,8,33.6,43700,7.9,5.27
0.097238,2.337741,2.324066,0.156377,0.006081,32,28.3,44600,8,4.5
0.061009,2.944875,2.935875,0.187707,0.018209,144,27.1,61700,8.2,2.5
0.091172,2.631006,2.625978,0.102576,0.018905,43.08,32.5,65900,6.7,4.7
0.05813,3.19885,3.190375,0.089936,0.020898,60,33.1,77700,7.8,5
0.10672,5.05081,4.99487,0.2733,0.017,124.2857,27.2,61900,8,8
0.15025,2.6983,2.69342,0.0921,0.0155,26.5,29.9,66300,8.3,7.1
0.10816,3.77763,3.73756,0.0872,0.0169,40.5556,29.7,86000,8.1,3.1
0.232153,2.747002,2.741133,0.1096,0.0181,40.5,32.2,88900,7.3,3.3
0.054471,3.580088,3.359721,0.1194,0.0387,52.4324,23.5,53400,8.5,4
0.224231,3.693019,3.649571,0.1388,0.0155,55.7143,24.9,66800,8,2.1
0.139222,2.379843,2.364742,0.0769,0.0418,48,30.3,72700,8.2,7.6
0.212105,2.766563,2.731115,0.0823,0.0329,21,30.1,60400,8,4
0.1593,4.98336,4.96198,0.1757,0.01,23,31.5,80600,8.1,3.9
0.050347,2.620605,2.60892,,0.0071,21.6667,34.5,54200,7.9,7.5
0.066,0.1188,0.0899,0.075,0.0189,34.5,33.3,75844,7.84,5.77
0.1015,,,0.0942,0.0105,57,31.6,64910,7.04,6.55
0.0746,2.3694,2.2902,0.24636,0.0067,280,31.3,20880,7.39,7.49
0.11,0.15,0.11,0.07,0.001,27.5,26.8,33030,7.8,6.7
0.28,1.607,1.587,0.075,0.017,25,,58783,7.18,3.81
0.043,1.827,1.794,0.127,0.025,20.8,35,80973.3,7.9,5
0.062,2.149,2.137,0.081,0.018,24.3,,58100,7.8,5.8
0.055758,2.156906,2.084817,0.145264,0.030459,81,32.1,94500,9.5,5.42
0.047032,2.199598,2.195065,0.114012,0.007667,29,33.1,42900,8,4.64
0.152244,2.515528,2.501414,0.1592,0.0058,21,29.6,43820,8.1,5.1
0.085237,3.656824,3.647824,0.1061,0.016948,78.75,29.4,60480,8.4,7.6
0.099262,3.034411,3.030429,0.11413,0.020772,49,31.8,68900,7.8,6.5
0.086721,4.296187,4.291827,0.117857,0.033119,75,33.7,77400,8,8.3
0.11916,4.29132,4.28469,0.1879,0.0188,125,27.4,63400,8.6,
0.17437,2.98038,2.96512,0.0994,0.0269,43.5,30.4,74500,8.4,8.1
0.15668,3.93458,3.90407,0.0962,0.0268,60,31,86500,8,6.1
0.167052,4.066909,4.055582,0.163,0.0194,104.3796,31.8,92200,7.8,5
0.049263,3.357157,3.264343,0.1294,0.0313,38.8889,24.9,54100,8.3,
0.254632,3.033124,2.989292,0.1298,0.0151,62.1429,,65300,8,9.3
0.164106,2.22113,2.204746,0.0781,0.043,41,30,75500,8.3,9.5
0.170956,3.889091,3.875206,0.1043,0.0232,26,31.3,63800,8.4,8.4
0.1882,4.652344,4.62536,0.147,0.0211,29,32.1,87000,8.3,8.2
0.021719,2.490956,2.471802,0.0674,0.0106,24.2667,31,55400,7.9,7.6
0.054,0.114,0.084,0.0447,0.0076,65,29.22,59613,7.86,6.2
0.0385,0.0955,0.067,0.096,0.0222,30.67,32.4,64203,8.23,4.5
0.1725,0.2047,0.1886,0.0952,0.0122,5,31.7,60760,7.45,2.85
0.1945,1.8657,1.6899,0.13364,0.0125,25,31.3,31870,7.46,3.46
0.05,0.11,0.05,0.06,0.001,15,26.6,35040,7.54,5.57
0.047,1.487,1.471,0.056,0.016,14.1,29.7,55423,7.75,6.73
0.091,1.677,1.614,0.086,0.021,22.5,34.4,72993.3,7.7,5.7
0.042,1.858,1.798,0.085,0.021,25,,60700,7.7,4.7
0.255937,1.75367,1.71147,0.063391,0.0045,68,28,61200,7.8,6.86
0.139151,1.857769,1.833411,0.098495,0.013152,38,30.3,70100,8.1,8.8
0.107152,0.231021,0.107152,0.143093,0.025041,50.91,33.4,90500,8.7,5.44
0.033092,2.174753,2.159724,0.119566,0.039023,13.33,32,43700,8,4.17
0.041477,1.900214,1.893744,0.144245,0.008394,33.75,27.8,46260,7.9,6.1
0.0555,2.036811,2.027811,0.13257,0.014701,46,28.5,57300,8,5.4
0.162599,1.290624,1.285453,0.1559,0.0234,30.5,32.2,60960,7.6,5.9
0.149139,3.298531,3.295552,0.094253,0.032503,36,32.8,74800,8,8
0.10344,3.33722,3.3121,0.1174,0.0183,41.3333,26.1,57900,8.2,6.3
0.13109,2.32842,2.3203,0.125,0.0225,46,29.1,66300,8.1,5.7
0.13104,1.78166,1.75425,0.0696,0.0051,23,30.9,76400,8.2,5.6
0.03433,1.793075,1.779406,0.0916,0.0138,28.5,32.9,83200,8,5.3
0.067714,2.519888,2.329584,0.0885,0.0468,18,24.2,50300,8,7.9
0.192336,2.089282,2.051596,0.092,0.0118,33,26.2,58800,8,7.7
0.11149,0.386308,0.3673,0.0582,0.0459,32,29.5,67500,8.3,8.8
0.209643,2.697588,2.671493,0.0791,0.0386,20.5,30.5,58200,8,4.1
0.1686,3.413952,3.38112,0.1054,0.0227,21.5,30.9,74500,8.3,6.3
0.063154,2.053857,1.982071,0.0752,0.0033,23.2,39.6,55000,7.5,8.4
0.1013,0.272,0.1153,0.0988,0.0823,10,27.95,575.5,7.45,9.07
0.0871,0.8827,0.7067,0.0437,0.0345,10,23.4,176,8.31,10.24
0.0991,0.5387,0.4914,0.1187,0.0114,10,25.14,305.7,8.6,13.26
0.1411,1.0807,0.6199,0.2789,0.1349,455,30.2,135,7.56,6.59
0.199,1.1961,0.5653,0.1283,0.0653,272.5,30.1,119,7.39,8.13
0.044,0.283,0.239,0.07,0.016,40,31.6,146,8.64,12.78
0.1,0.44,0.22,0.051,0.023,10,26,204.8,8.15,8.7
0.2,0.557,0.446,0.144,0.069,8.3,29.2,328,7.9,5.9
0.29,0.701,0.648,0.062,0.132,15,28.1,1163,8.8,3.7
0.067,0.609,0.528,0.06,0.01,11.5,32.2,180.3,8.2,8.6
0.181,2.212,1.999,0.382,0.04,446.7,31.2,121.4,8.3,7.6
0.108,1.048,0.702,0.119,0.033,125,29.3,139,7.7,7.4
0.149564,0.381136,0.351136,0.197099,0.03945,10.67,25.4,162.2,8,9.1
0.079085,0.916907,0.820407,0.256011,0.144947,9,33.4,254,,
0.140245,0.772309,0.727176,0.168013,0.077488,17,31.1,222.1,8.9,11.88
0.100032,1.015207,0.768963,0.115993,0.07278,76.67,31.5,155,7.6,5.54
0.047408,1.036644,0.747025,0.214415,0.045312,150,30,153,8.1,6.41
0.044448,0.290085,0.212251,0.052192,0.02511,7,30.6,135,8.9,10.44
0.234365,0.829916,0.735315,0.127194,0.022532,10,27.2,247,9,12.4
1.229561,2.140441,2.052193,0.370799,0.230854,7.14,31.1,349,8.7,11.21
0.93331,4.114146,3.672113,1.076561,0.372011,28,32.2,621,9.1,12.3
0.110728,1.084622,0.668901,0.176491,0.062704,190,29.1,132,7.9,7.13
0.232075,1.165265,0.622302,0.268053,0.04796,55.86,28.7,124,8,7.3
0.264487,1.38822,1.234193,2.009674,0.029855,470,29.5,117,8.1,7.17
0.19888,0.55987,0.53265,0.0685,0.03514,10,25.1,163.7,8.8,9.36
3.46613,4.86578,4.79053,0.73591,0.39234,10,28.9,564,8.4,10.02
7.22957,12.16224,12.13782,2.13553,1.2466,48.57,32.4,853,8.5,
0.587736,1.102395,1.068427,0.13909,0.08746,12,32.1,430,8.5,8.32
0.34076,0.9968,0.63537,0.09107,0.05641,67,31.7,153.1,7.6,7.2
0.5813,1.47623,1.3422,0.38156,0.01706,331.43,30.1,113.2,8.1,7.12
0.55843,1.19546,0.96695,0.13814,0.0932,10,26.9,212.8,8.3,8.82
0.6814,1.332104,1.28701,0.23931,0.20307,10,26.1,298,8.6,11.23
6.4417,12.768014,12.61493,1.69089,1.30991,13.5,30.6,995,8.1,7.46
4.008408,4.368927,4.008408,2.04952,0.97842,54,30.8,851,8.4,6.76
0.229419,1.36515,1.204609,0.16751,0.06858,127.27,28,110,7.9,7.49
0.135491,0.832281,0.498611,0.18752,0.04123,10,25.6,210,8.6,11.72
0.207359,0.897376,0.550719,0.10035,0.05247,10,27.3,281,8.7,9.89
0.069338,4.20572,3.217738,0.47573,0.08168,311.43,27.9,142,8.3,6.88
0.133917,2.08721,1.673746,0.71328,0.06034,825,25.9,81,7.3,8.34
0.0732,0.2301,0.103,0.0969,0.0412,8.5,26.86,567.6,8.32,12.74
0.0477,0.6215,0.4437,0.046,0.0279,10,23.2,165,8.6,9.3
0.0691,0.232,0.1465,0.1226,0.0362,10,22.37,240.33,7.58,5.5
0.0474,0.2694,0.2291,0.1067,0.0331,10,28.89,238,6.54,6.89
0.0332,0.2425,0.1803,0.0572,0.0293,10,32.5,212,7.21,7.76
0.0863,0.7445,0.3157,0.226,0.0756,360,29.8,126,7.54,6.42
0.155,1.2831,0.6374,0.1309,0.0696,320,30.1,120,7.42,8.42
0.04,0.078,0.05,0.046,0.017,11.333,31.9,141,8.62,11.32
0.03,0.52,0.28,0.052,0.019,10,26.9,211,8.52,10.65
0.14,0.41,0.301,0.302,0.025,5.7,27.9,245,8.4,6.5
0.035,0.537,0.508,0.023,0.012,12.5,34.1,263,8.5,9.6
0.071,0.926,0.657,0.272,0.048,425,29.2,107.2,7.5,7.6
0.08,1.007,0.63,0.107,0.044,76,30.5,135,7.8,7.5
0.123177,0.202147,0.179447,0.149444,0.022811,10,24.6,143.3,8.2,9.45
0.034726,0.18325,0.133797,0.06181,0.047563,10,31.8,185.1,8,7.6
0.046018,0.516378,0.486534,0.08127,0.057272,8.5,30.1,194.6,8.9,8.48
0.236928,2.199069,1.978153,0.159831,0.102335,90,32,143,7.4,6.05
0.060301,1.010919,0.599171,0.339112,0.039744,315,28,104,7.3,7.03
0.03327,0.262299,0.220441,0.055844,0.018561,10,31.9,130,8.9,10.54
0.026453,0.614204,0.510936,0.071413,0.015216,5,28.1,204,8.5,9.72
0.054412,0.301855,0.215525,0.053883,0.033345,10,26.9,139,7.4,6.52
0.118556,0.268762,0.261573,0.034953,0.015785,10,32.6,230,7.5,5.99
0.236144,1.581316,1.294428,0.411614,0.664153,430,31.3,130,8.1,6.8
0.054582,0.627989,0.410156,0.066681,0.030846,23,32.4,155,8.2,7.58
0.299332,1.528033,1.401484,0.73451,0.033607,1030,28.7,115,7.7,6.59
0.03804,0.47453,0.30478,0.03964,0.06929,10,25.6,182.3,8.6,9.09
0.05012,0.33251,0.29611,0.04305,0.02901,10,28.3,226,9,10.73
0.031033,0.279551,0.267579,0.02027,0.00912,10,33.2,239,8.8,9.88
0.29002,0.98247,0.61456,0.07747,0.0573,30.27,31.9,152.4,7.4,7.12
0.1329,1.90687,1.73607,0.37982,0.02049,500,29.8,113.2,8.1,7.12
0.02258,0.37626,0.24002,0.04775,0.04347,10,26,176.7,8.6,10.32
0.0797,0.254814,0.21668,0.04274,0.02356,10,24.9,198.7,8.4,7.87
0.23831,3.867978,3.4158,0.68505,0.04831,935,28.9,107.7,7.7,7.02
0.216031,0.833627,0.679461,0.12278,0.06496,102.33,29.7,119,8,7.6
0.05395,0.536723,0.52319,0.21774,0.03749,10,26,205,8.7,10.42
0.074017,0.685457,0.255137,0.07782,0.03704,10,25.9,223,8.2,8.82
0.070536,2.325631,1.025286,0.25507,0.06759,115.71,31.8,159,8.1,7.2
0.157321,2.84927,2.269183,0.91538,0.05939,1028.5,25.1,86,7.3,8.36
0.0915,0.2679,0.0915,0.0792,0.1738,10,29.67,559.5,8.39,12.43
0.0391,1.0061,0.7326,0.0423,0.0252,5,22.2,207,8.27,10.7
0.1184,0.3747,0.3283,0.1193,0.0366,10,,244,9.28,13.84
0.053,1.3832,0.7762,0.4217,0.0357,745,33.7,221,7.61,7.03
0.1965,1.0109,0.4371,0.0813,0.0852,51,31.5,171,7.66,9
0.028,0.381,0.279,0.05,0.011,8,32.4,199,8.25,12.4
0.023,0.258,0.22,0.04,0.01,10,27.6,204,9.14,11.88
0.059,0.423,0.304,0.071,0.027,10,28.4,276,7.3,6.2
0.039,0.806,0.623,0.034,0.016,8,35,231,8.8,8.7
0.064,0.992,0.572,0.123,0.052,200,33.6,146.8,8.6,10
0.047,1.319,0.869,0.098,0.045,46,34,155,7.9,7.4
0.038204,0.149419,0.129819,0.15776,0.031164,10,26.4,225,8.7,11.21
0.032959,0.263285,0.249658,0.067533,0.041925,8.67,31,230,7.8,10.77
0.073809,0.222127,0.157821,0.085623,0.053911,10,31.6,214.8,8.5,9.56
0.102379,0.690794,0.315713,0.114236,0.09013,35,33.5,203,7.3,5.91
0.014786,1.301684,0.629868,0.379976,0.072752,280,28.3,132,7.5,7.04
0.033723,0.562943,0.367756,0.060866,0.028763,10,33.2,190,8.5,9.89
0.028135,0.595972,0.486648,0.082742,0.020483,6,30,231,8.2,6.84
0.041001,0.550496,0.536063,0.066802,0.006169,10,31.5,200,7.6,10.33
0.170732,1.257266,0.524772,,,49,34.5,325,8,8.1
0.035524,0.697965,0.326493,0.052309,0.034481,10,34.8,234,8.2,7.91
0.037749,0.467711,0.36822,0.079621,0.043,18,32.5,187,8.2,7.28
0.03423,0.36568,0.25584,0.03449,0.02969,10,27.7,344,8.9,10.71
0.3245,1.25124,0.67945,0.0958,0.07069,27,28.4,154.5,7.5,7.28
0.07738,0.43378,0.24558,0.11235,0.05454,42,32.6,211.6,8.2,7.04
0.0673,0.57665,0.53936,0.06609,0.03108,10,26.3,211.7,9.1,11.4
0.105288,0.410921,0.405468,0.03654,0.001,10,22.8,211.1,8.3,9.6
0.168641,2.169131,1.615441,0.27485,0.07292,188.33,30.2,187.5,7.6,6.98
0.050693,0.672368,0.445393,0.06442,0.05667,10,32.6,224,8.5,9.22
0.046892,0.626273,0.300712,0.16749,0.05068,10,21,216,7.8,7.9
0.047393,0.348763,0.316733,0.05663,0.02027,10,23.3,220,7.7,8.37
0.06,0.0906,0.06,0.104,0.0611,10,30,552.3,8.58,11.39
0.0394,1.1385,0.5139,0.0857,0.0766,5,24.2,235,8.93,12.7
0.0453,1.2766,0.6463,0.334,0.0408,500,33.5,259,7.92,7.22
0.1125,1.2065,0.8414,0.1402,0.0569,87,30.1,772,7.75,9.1
0.16,0.386,0.288,0.044,0.041,5.667,30.5,247,8.43,11.09
0.029,0.141,0.096,0.06,0.025,10,26.9,270,8.87,11.84
0.115,0.543,0.402,0.116,0.045,10,27.4,293,8.3,5.9
0.048,0.577,0.519,0.02,0.011,10,35,263.3,8.8,6.9
0.184,0.79,0.415,0.082,0.034,60,31.9,193.2,8.1,7.5
0.022,1.009,0.583,0.077,0.037,30,31.3,178,8.2,7.9
0.080019,0.202682,0.142582,0.158591,0.046265,10,26.6,251,8.5,11.1
0.062429,0.61326,0.271435,0.135497,0.084409,32,33,223,7.6,5.86
0.047944,1.267437,0.612774,0.415155,0.084811,326.67,27.9,182,7.2,6.4
0.053717,0.441003,0.302227,0.058899,0.037564,10,32,209,7.8,6.83
0.019558,0.357742,0.308291,0.084253,0.036039,10,28.2,254,9,13.7
0.19439,0.762491,0.521638,0.093328,0.032782,57,32.9,302,8.7,7.93
0.061908,0.671441,0.307466,0.043885,0.028679,10,33.1,256,7.6,7.64
0.046223,0.550277,0.449816,0.06822,0.039533,21,30.2,200,8.3,7.52
0.0261,0.34092,0.22415,0.06168,0.04281,10,26.9,260,8.2,8.99
0.04618,1.561168,0.211082,0.0333,0.01842,10,30,347,8.6,6.66
0.35388,1.19146,0.62655,0.12037,0.07337,45,27.8,164.6,7.5,7.43
0.20043,0.32041,0.31595,0.10468,0.001,41.5,31.4,230,8.1,7.22
0.02628,1.413,0.30391,,,10,26.8,242,9,10.21
0.082,0.360618,0.24066,0.03881,0.04457,10,22.5,242,7.2,7.75
0.126687,2.021645,1.401917,0.27432,0.05879,220,30.1,218.6,8,6.16
0.04242,0.813216,0.61564,0.07364,0.05236,10,31.8,235,8.3,8.56
0.026818,0.399463,0.332638,0.20216,0.05823,10,21.6,241,8,7.6
0.046744,0.425444,0.358674,0.06766,0.0359,10,22,246,7.6,7.56
0.1947,0.7096,0.5807,0.1966,0.001,28.5,28.2,42186,8,9.81
0.1123,0.2225,0.1123,0.3081,0.0697,24.6667,,44900,7.95,7.81
0.003,0.1222,0.0626,0.1141,0.0488,26.5,23.64,55923,7.83,8.56
0.0731,0.1825,0.1253,0.0599,0.0725,70,30.38,60290,8.05,5.51
0.0717,0.1411,0.1064,0.1274,0.03,6.33,33.8,58335,7.27,10.1
0.2519,0.3559,0.3039,0.1427,0.0846,21,32.2,49960,7.49,3.61
0.16,0.421,0.296,0.1,0.03,22.3,26.7,54027,8.01,5.8
0.177,1.696,1.646,0.101,0.019,27.9,27.9,57347,7.1,7.8
0.078,0.976,0.901,0.189,0.133,26.1,33.4,40493,7.7,3.7
0.076,2.061,2.039,0.237,0.036,162,31,55567,8.3,7.4
0.17111,2.1395,2.0929,0.1168,0.0514,32.67,27.3,60200,8,6.51
0.114212,1.336332,1.291811,0.162422,0.074927,36.67,29.3,64100,8.2,6.86
0.063269,1.334813,1.319665,0.156297,0.063258,14,33.7,55300,8.1,5.38
0.04281,1.890185,1.862239,0.199856,0.053428,11,32.2,38500,8.2,8.72
0.054936,1.62214,1.604728,0.10044,0.014028,36.92,27.2,51800,8.1,8.5
0.214157,1.40838,1.385381,0.13675,0.082318,25.5,29.3,59100,6.2,4.7
0.178573,2.035279,2.010606,0.129533,0.072859,24.5,32.4,57500,7.9,4.1
0.144683,2.102341,2.08267,0.115844,0.058047,23,32.8,64700,7.8,4.2
0.30222,2.31569,2.27244,0.1633,0.1058,31,23.7,54500,7.6,4.8
0.0541,2.23305,2.05292,0.17,0.0825,13,30.8,66200,8.2,
0.10479,1.73248,1.71043,0.2112,0.129,15.5,30.6,66300,7.2,4.6
0.476899,1.565127,1.531561,0.1427,0.1242,10,31.2,63800,7.1,3.1
0.508578,1.560749,1.294418,0.1146,0.1525,15.5,23.6,54000,8,6.3
0.059451,1.624424,1.386591,0.0795,0.0294,26,22,52600,8.6,6.2
0.177238,1.509741,1.387628,0.132,0.132,10,26.3,58100,7.9,6.6
0.458357,2.162706,2.043907,0.173,0.1389,26.5,27.9,56700,7.7,5.3
0.341114,3.690201,3.630274,0.2709,0.195,10,29.9,68400,8.1,4.9
0.424388,1.334197,1.240152,0.1757,0.1664,19.5333,33.3,58900,8,4
0.4921,0.6615,0.5304,0.2098,0.0224,16,28.1,41982,7.82,4.19
0.0534,0.1557,0.0534,0.2639,0.0649,21.75,,43730,7.92,7.7
0.003,0.1382,0.0706,0.1114,0.0692,22.6667,23.07,55096,7.96,8.61
0.003,0.0484,0.0257,0.0598,0.0455,60,30.61,58170,8.04,7.43
0.1055,0.2831,0.1943,0.1205,0.0219,34,32.6,57373,7.27,4.9
0.3394,0.4552,0.3973,0.1292,0.0714,10.33,32.8,52340,7.73,3.3
0.081,0.741,0.703,0.12,0.02,19.3,26.4,52667,7.99,5.24
0.238,1.628,1.572,0.099,0.023,35,26.1,54383,7.6,7.8
0.172,1.344,1.276,0.117,0.057,14,35,40563,7.7,4.4
0.151,1.547,1.463,0.103,0.032,22,31.8,59100,8.5,7.7
0.198199,1.780848,1.718348,0.084093,0.0509,24,26.4,57500,8,6.35
0.117628,1.475587,1.417002,0.153034,0.061936,19,27.9,60100,8.2,6.57
0.118037,1.28644,1.258456,0.166859,0.049779,14.5,33.9,55100,8.2,4.78
0.093421,2.056365,1.988465,0.169184,0.060581,30,36.8,42700,8.1,7.1
0.161536,1.817823,1.783754,0.111999,0.023265,21,28.5,51800,8.1,6.4
0.129449,1.259274,1.230481,0.13445,0.089255,35.5,30.1,57000,7.8,3.8
0.197326,1.326574,1.29302,0.096866,0.049986,21.5,31.5,55100,7.7,4.1
0.19342,2.178983,2.105705,0.080026,0.028915,39.5,31.8,63300,8,4.8
0.34227,2.04919,1.91624,0.1101,0.0649,32.5,,49100,7.7,
0.1972,2.33146,2.11735,0.1717,0.0834,10,27.9,59100,8,6.8
0.5235,1.39945,1.32689,0.1709,0.1469,10,31.5,65500,7.6,3.4
0.762083,2.548212,2.498671,0.2154,0.1682,10,31.9,62400,7.4,1.6
0.331376,1.422659,1.233996,0.1205,0.1553,10,24.6,54300,8.1,6
0.141984,1.453757,1.317564,0.0838,0.0538,19.5,19.7,47900,8.6,6.3
0.391335,1.98156,1.852065,0.1606,0.1606,18,25.5,55600,7.8,3.4
0.225826,1.776606,1.699646,0.1257,0.0768,31,28.1,56800,7.9,6.4
0.360023,2.614498,2.529673,0.1984,0.1455,12.5,29.7,64200,8.2,5.2
0.61965,1.793139,1.707356,0.1556,0.1232,15.45,33.2,58200,8,2.8
0.298,0.4437,0.298,0.1758,0.2024,28.5,27.84,40376,7.78,3.93
0.0509,0.1551,0.0509,0.233,0.0639,5,,55000,7.88,5.89
0.3561,0.6917,0.5239,0.116,0.1007,34.5,22.74,54423,7.66,5.56
0.003,0.0768,0.0399,0.0799,0.0375,27,30.33,56277,8.03,7.91
0.075,0.2102,0.1426,0.1172,0.0655,30.5,33.1,57157,7.15,5.6
0.2665,0.3925,0.3295,0.1912,0.0714,16.15,33.5,52650,7.93,6.12
0.11,0.81,0.74,0.167,0.059,17.8,26.8,56197,7.82,5.88
0.552,1.545,1.493,0.092,0.022,18,26.3,54610,7.4,7.2
0.266,1.441,1.365,0.116,0.05,17.1,33.1,38203,7.8,4.6
0.068,1.628,1.585,0.085,0.033,30,,60833,8.4,7.2
0.152523,1.8339,1.7774,0.10841,0.0555,9.5,27.5,58800,8.2,7.55
0.161614,1.409908,1.333999,0.161229,0.068174,22.4,28.8,62000,8.2,8.09
0.133228,1.262307,1.230252,0.135019,0.055959,22.5,35.1,55400,8.2,5.99
0.073259,1.701605,1.693276,0.14432,0.01539,22.5,32.6,44900,8.4,11.42
0.2521,2.0161,1.974423,0.114849,0.034588,14.5,28.5,50100,8.1,6.2
0.171017,1.267904,1.221989,0.148644,0.064649,39,30.9,56000,7.2,4.4
0.192027,1.738195,1.706376,0.094092,0.060345,12,34.4,56600,7.6,5.8
0.162243,2.178434,2.151665,0.099611,0.038919,8,34.1,66100,8.2,6.3
0.81412,2.77078,2.60356,0.2152,0.1426,28,21.8,49700,7.7,4
0.126,2.19382,2.01398,0.1497,0.0772,13,26.1,56600,7.9,5.7
1.44298,3.00881,2.94711,0.3042,0.1974,10,30.6,62300,7.7,4.8
0.548851,1.369103,1.349646,0.1088,0.0112,10,32,61900,7.6,3.4
0.393286,2.212953,1.341346,0.1193,0.1731,10,23.7,52400,7.9,5.3
0.336841,1.736949,1.516181,0.1325,0.1639,10,20.5,48300,8.5,6.3
0.616212,1.99349,1.876772,0.1637,0.1637,16,27.1,58300,7.8,6.5
0.318072,1.764071,1.675802,0.1467,0.087,35.5,28.8,57500,7.8,5.3
0.242113,2.079473,2.003573,0.1796,0.1034,14.5,29.2,62100,7.9,5.4
0.42393,1.565427,1.497292,0.125,0.0936,28.6,33.2,59200,8,3.2
0.6167,0.732,0.6167,0.236,0.0238,48.3333,28,41595,7.8,2.43
0.3886,0.743,0.5658,0.202,0.2234,34.3333,23.89,54386,7.54,6.07
1.6182,1.683,1.6506,0.2955,0.1966,72,32.47,50827,7.83,2.44
0.5963,0.7743,0.6853,0.1447,0.095,38,35,57323,7.14,4.69
